"","ID","Side","Body.Part","Photo","Time","Page","Meta","Shape","Temp","report.file","path","date.retrieved","temperature.in.c","Left.Side","Right.Side","Inner.Ear","Outer.Ear","Eye","Flank"
"688","W12","Unknown - Please Specify","Unknown - Please Specify","FLIR2844.jpg",2023-07-18 07:51:30,14,"W12","El1","30,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/18 July 2023_FLIRdaily/20230718_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.6,0,0,0,0,0,0
"689","W12","Unknown - Please Specify","Unknown - Please Specify","FLIR2844.jpg",2023-07-18 07:51:30,14,"W12","El2","31,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/18 July 2023_FLIRdaily/20230718_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.7,0,0,0,0,0,0
"690","W18","Unknown - Please Specify","Unknown - Please Specify","FLIR2831.jpg",2023-07-18 07:46:30,15,"W18","El1","32,4 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/18 July 2023_FLIRdaily/20230718_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.4,0,0,0,0,0,0
"691","W18","Unknown - Please Specify","Unknown - Please Specify","FLIR2831.jpg",2023-07-18 07:46:30,15,"W18","El2","32,3 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/18 July 2023_FLIRdaily/20230718_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.3,0,0,0,0,0,0
"692","P21","Unknown - Please Specify","Unknown - Please Specify","FLIR2832.jpg",2023-07-18 07:46:58,16,"P21","El1","30,3 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/18 July 2023_FLIRdaily/20230718_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.3,0,0,0,0,0,0
"693","P21","Unknown - Please Specify","Unknown - Please Specify","FLIR2832.jpg",2023-07-18 07:46:58,16,"P21","El2","29,5 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/18 July 2023_FLIRdaily/20230718_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.5,0,0,0,0,0,0
"694","P25","Unknown - Please Specify","Unknown - Please Specify","FLIR2859.jpg",2023-07-18 07:57:28,17,"P25","El1","28,0 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/18 July 2023_FLIRdaily/20230718_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,28,0,0,0,0,0,0
"695","P25","Unknown - Please Specify","Unknown - Please Specify","FLIR2859.jpg",2023-07-18 07:57:28,17,"P25","El2","26,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/18 July 2023_FLIRdaily/20230718_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,26.6,0,0,0,0,0,0
"696","P04","Unknown - Please Specify","Unknown - Please Specify","FLIR2833.jpg",2023-07-18 07:47:31,18,"P04","El1","31,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/18 July 2023_FLIRdaily/20230718_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.6,0,0,0,0,0,0
"697","P04","Unknown - Please Specify","Unknown - Please Specify","FLIR2833.jpg",2023-07-18 07:47:31,18,"P04","El2","32,5 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/18 July 2023_FLIRdaily/20230718_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.5,0,0,0,0,0,0
"698","P13","Unknown - Please Specify","Unknown - Please Specify","FLIR2865.jpg",2023-07-18 07:59:48,19,"P13","El1","28,5 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/18 July 2023_FLIRdaily/20230718_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,28.5,0,0,0,0,0,0
"699","P13","Unknown - Please Specify","Unknown - Please Specify","FLIR2865.jpg",2023-07-18 07:59:48,19,"P13","El2","30,4 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/18 July 2023_FLIRdaily/20230718_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.4,0,0,0,0,0,0
"700","G01","Unknown - Please Specify","Unknown - Please Specify","FLIR2889.jpg",2023-07-19 07:42:45,1,"G01","El1","27,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,27.7,0,0,0,0,0,0
"701","G01","Unknown - Please Specify","Unknown - Please Specify","FLIR2889.jpg",2023-07-19 07:42:45,1,"G01","El2","29,2 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.2,0,0,0,0,0,0
"702","G02","Unknown - Please Specify","Unknown - Please Specify","FLIR2938.jpg",2023-07-19 07:59:22,2,"G02","El1","32,4 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.4,0,0,0,0,0,0
"703","G02","Unknown - Please Specify","Unknown - Please Specify","FLIR2938.jpg",2023-07-19 07:59:22,2,"G02","El2","30,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.6,0,0,0,0,0,0
"704","G10","Unknown - Please Specify","Unknown - Please Specify","FLIR2906.jpg",2023-07-19 07:48:18,3,"G10","El1","28,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,28.6,0,0,0,0,0,0
"705","G10","Unknown - Please Specify","Unknown - Please Specify","FLIR2906.jpg",2023-07-19 07:48:18,3,"G10","El2","32,1 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.1,0,0,0,0,0,0
"706","G15","Unknown - Please Specify","Unknown - Please Specify","FLIR2936.jpg",2023-07-19 07:59:03,4,"G15","El1","30,8 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.8,0,0,0,0,0,0
"707","G15","Unknown - Please Specify","Unknown - Please Specify","FLIR2936.jpg",2023-07-19 07:59:03,4,"G15","El2","30,2 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.2,0,0,0,0,0,0
"708","G18","Unknown - Please Specify","Unknown - Please Specify","FLIR2904.jpg",2023-07-19 07:47:44,5,"G18","El1","30,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.6,0,0,0,0,0,0
"709","G18","Unknown - Please Specify","Unknown - Please Specify","FLIR2904.jpg",2023-07-19 07:47:44,5,"G18","El2","30,2 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.2,0,0,0,0,0,0
"710","P03","Unknown - Please Specify","Unknown - Please Specify","FLIR2898.jpg",2023-07-19 07:44:46,6,"P03","El1","29,5 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.5,0,0,0,0,0,0
"711","P03","Unknown - Please Specify","Unknown - Please Specify","FLIR2898.jpg",2023-07-19 07:44:46,6,"P03","El2","32,0 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32,0,0,0,0,0,0
"712","P12","Unknown - Please Specify","Unknown - Please Specify","FLIR2893.jpg",2023-07-19 07:43:59,7,"P12","El1","33,9 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.9,0,0,0,0,0,0
"713","P12","Unknown - Please Specify","Unknown - Please Specify","FLIR2893.jpg",2023-07-19 07:43:59,7,"P12","El2","33,0 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33,0,0,0,0,0,0
"714","Unknown - Please Specify","Unknown - Please Specify","Unknown - Please Specify","FLIR2908.jpg",2023-07-19 07:49:46,8,"","El1","27,9 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,27.9,0,0,0,0,0,0
"715","Y02","Unknown - Please Specify","Unknown - Please Specify","FLIR2909.jpg",2023-07-19 07:49:59,9,"Y02 RHS","El1","28,3 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,28.3,0,0,0,0,0,0
"716","Y04","Unknown - Please Specify","Unknown - Please Specify","FLIR2941.jpg",2023-07-19 07:59:58,10,"Y04","El1","31,5 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.5,0,0,0,0,0,0
"717","Y04","Unknown - Please Specify","Unknown - Please Specify","FLIR2941.jpg",2023-07-19 07:59:58,10,"Y04","El2","31,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.6,0,0,0,0,0,0
"718","Y08","Unknown - Please Specify","Unknown - Please Specify","FLIR2927.jpg",2023-07-19 07:57:18,11,"Y08","El1","29,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.7,0,0,0,0,0,0
"719","Y08","Unknown - Please Specify","Unknown - Please Specify","FLIR2927.jpg",2023-07-19 07:57:18,11,"Y08","El2","27,3 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,27.3,0,0,0,0,0,0
"720","Y13","Unknown - Please Specify","Unknown - Please Specify","FLIR2917.jpg",2023-07-19 07:54:33,12,"Y13","El1","30,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.7,0,0,0,0,0,0
"721","Y13","Unknown - Please Specify","Unknown - Please Specify","FLIR2917.jpg",2023-07-19 07:54:33,12,"Y13","El2","30,9 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.9,0,0,0,0,0,0
"722","W05","Unknown - Please Specify","Unknown - Please Specify","FLIR2928.jpg",2023-07-19 07:57:36,13,"W05","El1","31,4 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.4,0,0,0,0,0,0
"723","W05","Unknown - Please Specify","Unknown - Please Specify","FLIR2928.jpg",2023-07-19 07:57:36,13,"W05","El2","32,1 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.1,0,0,0,0,0,0
"724","W12","Unknown - Please Specify","Unknown - Please Specify","FLIR2901.jpg",2023-07-19 07:46:20,14,"W12","El1","33,2 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,33.2,0,0,0,0,0,0
"725","W12","Unknown - Please Specify","Unknown - Please Specify","FLIR2901.jpg",2023-07-19 07:46:20,14,"W12","El2","32,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.7,0,0,0,0,0,0
"726","W18","Unknown - Please Specify","Unknown - Please Specify","FLIR2882.jpg",2023-07-19 07:40:18,15,"W18","El1","30,8 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.8,0,0,0,0,0,0
"727","W18","Unknown - Please Specify","Unknown - Please Specify","FLIR2882.jpg",2023-07-19 07:40:18,15,"W18","El2","31,1 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.1,0,0,0,0,0,0
"728","P21","Unknown - Please Specify","Unknown - Please Specify","FLIR2883.jpg",2023-07-19 07:40:52,16,"P21","El1","29,4 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.4,0,0,0,0,0,0
"729","P21","Unknown - Please Specify","Unknown - Please Specify","FLIR2883.jpg",2023-07-19 07:40:52,16,"P21","El2","29,1 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.1,0,0,0,0,0,0
"730","P25","Unknown - Please Specify","Unknown - Please Specify","FLIR2885.jpg",2023-07-19 07:41:41,17,"P25","El1","31,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.6,0,0,0,0,0,0
"731","P25","Unknown - Please Specify","Unknown - Please Specify","FLIR2885.jpg",2023-07-19 07:41:41,17,"P25","El2","31,2 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.2,0,0,0,0,0,0
"732","P04","Unknown - Please Specify","Unknown - Please Specify","FLIR2922.jpg",2023-07-19 07:56:11,18,"P04","El1","29,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.6,0,0,0,0,0,0
"733","P04","Unknown - Please Specify","Unknown - Please Specify","FLIR2922.jpg",2023-07-19 07:56:11,18,"P04","El2","32,3 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.3,0,0,0,0,0,0
"734","P13","Unknown - Please Specify","Unknown - Please Specify","FLIR2926.jpg",2023-07-19 07:56:46,19,"P13","El1","30,2 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.2,0,0,0,0,0,0
"735","P13","Unknown - Please Specify","Unknown - Please Specify","FLIR2926.jpg",2023-07-19 07:56:46,19,"P13","El2","30,2 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/19 July 2023_FLIRdaily/20230719_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.2,0,0,0,0,0,0
"736","G02","Unknown - Please Specify","Unknown - Please Specify","FLIR2944.jpg",2023-07-20 07:42:45,1,"G02","El1","32,4 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/20 July 2023_FLIRdaily/20230720_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.4,0,0,0,0,0,0
"737","G02","Unknown - Please Specify","Unknown - Please Specify","FLIR2944.jpg",2023-07-20 07:42:45,1,"G02","El2","32,5 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/20 July 2023_FLIRdaily/20230720_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,32.5,0,0,0,0,0,0
"738","G10","Unknown - Please Specify","Unknown - Please Specify","FLIR2945.jpg",2023-07-20 07:43:13,2,"G10","El1","30,3 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/20 July 2023_FLIRdaily/20230720_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.3,0,0,0,0,0,0
"739","G10","Unknown - Please Specify","Unknown - Please Specify","FLIR2945.jpg",2023-07-20 07:43:13,2,"G10","El2","31,8 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/20 July 2023_FLIRdaily/20230720_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.8,0,0,0,0,0,0
"740","G15","Unknown - Please Specify","Unknown - Please Specify","FLIR2961.jpg",2023-07-20 07:49:57,3,"G15","El1","29,7 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/20 July 2023_FLIRdaily/20230720_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.7,0,0,0,0,0,0
"741","G15","Unknown - Please Specify","Unknown - Please Specify","FLIR2961.jpg",2023-07-20 07:49:57,3,"G15","El2","29,5 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/20 July 2023_FLIRdaily/20230720_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,29.5,0,0,0,0,0,0
"742","G18","Unknown - Please Specify","Unknown - Please Specify","FLIR2963.jpg",2023-07-20 07:52:11,4,"G18","El1","30,4 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/20 July 2023_FLIRdaily/20230720_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.4,0,0,0,0,0,0
"743","G18","Unknown - Please Specify","Unknown - Please Specify","FLIR2963.jpg",2023-07-20 07:52:11,4,"G18","El2","30,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/20 July 2023_FLIRdaily/20230720_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,30.6,0,0,0,0,0,0
"744","P03","Unknown - Please Specify","Unknown - Please Specify","FLIR2966.jpg",2023-07-20 07:52:53,5,"P03","El1","31,6 °C","FLIR photos/TB Experiment/Daily Eye Monitoring/20 July 2023_FLIRdaily/20230720_report.pdf","G:/Shared drives/KNP data & logistics/buffalo data/11Aug2023_buffalo_boma_project/1_Project Data/4_FLIR_data",2023-08-30,31.6,0,0,0,0,0,0
